PracticeTrialsLoop.thisRepN,PracticeTrialsLoop.thisTrialN,PracticeTrialsLoop.thisN,PracticeTrialsLoop.thisIndex,WelcomeText.started,WelcomeText.stopped,DepressionQuestionnaire.index,DepressionQuestionnaire.itemText,DepressionQuestionnaire.type,DepressionQuestionnaire.response,DepressionQuestionnaire.rt,button.started,button.stopped,button.numClicks,button.timesOn,button.timesOff,instructionsText.started,instructionsText.stopped,nextScreen.keys,nextScreen.rt,nextScreen.started,nextScreen.stopped,hasPeriphery.started,hasPeriphery.stopped,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,noPeriphery.started,noPeriphery.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,11.503581299999496,None,Sadness,test,radio,None,None,,,,,,,,,,,,,,,,,,,,,,s,001,2021_Jul_08_1502,UniformityIllusion,2021.1.4,60.14350239365497,
,,,,,,,,,,,13.552976699997089,None,1,[1.2333406999969156],[1.2333463999966625],14.752427399987937,None,space,4.4410000999923795,14.752427399987937,None,,,,,,,,,,,s,001,2021_Jul_08_1502,UniformityIllusion,2021.1.4,60.14350239365497,
0,0,0,0,,,,,,,,,,,,,,,,,,,19.33514379999542,None,19.33514379999542,None,space,9.994979900002363,19.33514379999542,None,19.33514379999542,None,s,001,2021_Jul_08_1502,UniformityIllusion,2021.1.4,60.14350239365497,
1,0,1,0,,,,,,,,,,,,,,,,,,,29.499908400001004,29.499908400001004,29.499908400001004,None,space,7.462443099997472,29.499908400001004,None,29.499908400001004,29.499908400001004,s,001,2021_Jul_08_1502,UniformityIllusion,2021.1.4,60.14350239365497,
