startImage,endImage,AB,PracticeTrialsLoop.thisRepN,PracticeTrialsLoop.thisTrialN,PracticeTrialsLoop.thisN,PracticeTrialsLoop.thisIndex,TestTrialsLoop.thisRepN,TestTrialsLoop.thisTrialN,TestTrialsLoop.thisN,TestTrialsLoop.thisIndex,WelcomeText.started,WelcomeText.stopped,DepressionQuestionnaire.index,DepressionQuestionnaire.itemText,DepressionQuestionnaire.type,DepressionQuestionnaire.response,DepressionQuestionnaire.rt,button.started,button.stopped,button.numClicks,button.timesOn,button.timesOff,instructionsText.started,instructionsText.stopped,nextScreen.keys,nextScreen.rt,nextScreen.started,nextScreen.stopped,hasPeriphery.started,hasPeriphery.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,noPeriphery.started,noPeriphery.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\stimuli\2start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\stimuli\2b.png,b,2,2,10,1,,,,,,,,,,,,,,,,,,,,,,,37.60152080000262,None,space,0.36503210000228137,37.60152080000262,None,37.60152080000262,None,37.60152080000262,None,,001,2021_Jul_09_1237,UniformityIllusion,2021.1.4,60.29508413196224,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\stimuli\3start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\stimuli\3a.png,a,2,3,11,2,,,,,,,,,,,,,,,,,,,,,,,38.2021614999976,None,space,0.332845199998701,38.2021614999976,None,38.2021614999976,None,38.2021614999976,None,,001,2021_Jul_09_1237,UniformityIllusion,2021.1.4,60.29508413196224,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\stimuli\2start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\stimuli\2a.png,a,3,0,12,0,,,,,,,,,,,,,,,,,,,,,,,38.818730300001334,None,space,0.22799849999137223,38.818730300001334,None,38.818730300001334,None,38.818730300001334,None,,001,2021_Jul_09_1237,UniformityIllusion,2021.1.4,60.29508413196224,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\stimuli\3start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\stimuli\3a.png,a,3,1,13,2,,,,,,,,,,,,,,,,,,,,,,,39.31855120000546,None,space,0.26441849998082034,39.31855120000546,None,39.31855120000546,None,39.31855120000546,None,,001,2021_Jul_09_1237,UniformityIllusion,2021.1.4,60.29508413196224,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\stimuli\3start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\stimuli\3b.png,b,3,2,14,3,,,,,,,,,,,,,,,,,,,,,,,39.81808970001293,None,space,0.19639979998464696,39.81808970001293,None,39.81808970001293,None,39.81808970001293,None,,001,2021_Jul_09_1237,UniformityIllusion,2021.1.4,60.29508413196224,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\stimuli\2start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\stimuli\2b.png,b,3,3,15,1,,,,,,,,,,,,,,,,,,,,,,,40.3014603999909,None,space,0.17723669999395497,40.3014603999909,None,40.3014603999909,None,40.3014603999909,None,,001,2021_Jul_09_1237,UniformityIllusion,2021.1.4,60.29508413196224,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\stimuli\2start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\stimuli\2b.png,b,4,0,16,1,,,,,,,,,,,,,,,,,,,,,,,40.76784179999959,None,space,0.17567320002126507,40.76784179999959,None,40.76784179999959,None,40.76784179999959,None,,001,2021_Jul_09_1237,UniformityIllusion,2021.1.4,60.29508413196224,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\stimuli\2start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\stimuli\2a.png,a,4,1,17,0,,,,,,,,,,,,,,,,,,,,,,,41.25136100000236,None,space,0.15645879998919554,41.25136100000236,None,41.25136100000236,None,41.25136100000236,None,,001,2021_Jul_09_1237,UniformityIllusion,2021.1.4,60.29508413196224,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\stimuli\3start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\stimuli\3b.png,b,4,2,18,3,,,,,,,,,,,,,,,,,,,,,,,41.750783800001955,None,space,0.048089100018842146,41.750783800001955,None,41.750783800001955,None,41.750783800001955,None,,001,2021_Jul_09_1237,UniformityIllusion,2021.1.4,60.29508413196224,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\stimuli\3start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\stimuli\3a.png,a,4,3,19,2,,,,,,,,,,,,,,,,,,,,,,,42.15066489999299,None,space,0.06466340000042692,42.15066489999299,None,42.15066489999299,None,42.15066489999299,None,,001,2021_Jul_09_1237,UniformityIllusion,2021.1.4,60.29508413196224,
