startImage,endImage,AB,PracticeTrialsLoop.thisRepN,PracticeTrialsLoop.thisTrialN,PracticeTrialsLoop.thisN,PracticeTrialsLoop.thisIndex,WelcomeText.started,WelcomeText.stopped,DepressionQuestionnaire.index,DepressionQuestionnaire.itemText,DepressionQuestionnaire.type,DepressionQuestionnaire.Scoring,DepressionQuestionnaire.response,DepressionQuestionnaire.rt,button.started,button.stopped,button.numClicks,button.timesOn,button.timesOff,instructionsText.started,instructionsText.stopped,nextScreen.keys,nextScreen.rt,nextScreen.started,nextScreen.stopped,stimulusInterval,hasPeriphery.started,hasPeriphery.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,noPeriphery.started,noPeriphery.stopped,blank_screen.started,blank_screen.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,8.160007700091228,None,Sadness,Sadness,choice,"0,1,2,3",None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_27_1419,UniformityIllusion,2021.1.4,59.980158566081265,
,,,,,,,,,Pessimism,Pessimism,choice,"0,1,2,3",None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_27_1419,UniformityIllusion,2021.1.4,59.980158566081265,
,,,,,,,,,,,,,,,10.22648030007258,None,1,[0.6343051000731066],[0.6343095999909565],10.82537970005069,None,space,0.4102213999722153,10.82537970005069,None,,,,,,,,,,,,,,,001,2021_Jul_27_1419,UniformityIllusion,2021.1.4,59.980158566081265,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\1start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\1a.png,a,0,0,0,0,,,,,,,,,,,,,,,,,,,,2,11.509411500068381,None,space,2.9425954000325873,11.509411500068381,None,11.509411500068381,None,11.509411500068381,11.792628000024706,11.509411500068381,None,,001,2021_Jul_27_1419,UniformityIllusion,2021.1.4,59.980158566081265,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\1start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\1b.png,b,0,1,1,1,,,,,,,,,,,,,,,,,,,,2,14.791724700015038,None,space,2.6934798000147566,14.791724700015038,None,14.791724700015038,None,14.791724700015038,15.074483999982476,14.791724700015038,None,,001,2021_Jul_27_1419,UniformityIllusion,2021.1.4,59.980158566081265,
,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,
