startImage,endImage,AB,PracticeTrialsLoop.thisRepN,PracticeTrialsLoop.thisTrialN,PracticeTrialsLoop.thisN,PracticeTrialsLoop.thisIndex,WelcomeText.started,WelcomeText.stopped,DepressionQuestionnaire.index,DepressionQuestionnaire.itemText,DepressionQuestionnaire.type,DepressionQuestionnaire.Scoring,DepressionQuestionnaire.response,DepressionQuestionnaire.rt,button.started,button.stopped,button.numClicks,button.timesOn,button.timesOff,instructionsText.started,instructionsText.stopped,nextScreen.keys,nextScreen.rt,nextScreen.started,nextScreen.stopped,stimulusInterval,hasPeriphery.started,hasPeriphery.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,noPeriphery.started,noPeriphery.stopped,blank_screen.started,blank_screen.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,9.350072299945168,None,Sadness,Sadness,choice,"0,1,2,3",None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_28_1048,UniformityIllusion,2021.1.4,59.93267165425042,
,,,,,,,,,Pessimism,Pessimism,choice,"0,1,2,3",None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_28_1048,UniformityIllusion,2021.1.4,59.93267165425042,
,,,,,,,,,,,,,,,11.433508699992672,None,1,[3.3991819999646395],[3.399186099995859],14.799331699963659,None,space,0.8246067999862134,14.799331699963659,None,,,,,,,,,,,,,,,001,2021_Jul_28_1048,UniformityIllusion,2021.1.4,59.93267165425042,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\1start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\1a.png,a,0,0,0,0,,,,,,,,,,,,,,,,,,,,2,15.898424100014381,None,space,3.7580766999162734,15.898424100014381,None,15.898424100014381,None,None,None,15.898424100014381,None,,001,2021_Jul_28_1048,UniformityIllusion,2021.1.4,59.93267165425042,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\1start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\1b.png,b,0,1,1,1,,,,,,,,,,,,,,,,,,,,2,19.980893300031312,None,space,2.651729900040664,19.980893300031312,None,19.980893300031312,None,None,None,19.980893300031312,None,,001,2021_Jul_28_1048,UniformityIllusion,2021.1.4,59.93267165425042,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\2start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\2a.png,a,0,2,2,2,,,,,,,,,,,,,,,,,,,,3,22.946974799968302,None,space,2.053874699980952,22.946974799968302,None,22.946974799968302,None,None,None,22.946974799968302,None,,001,2021_Jul_28_1048,UniformityIllusion,2021.1.4,59.93267165425042,
,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,
