PracticeTrialsLoop.thisRepN,PracticeTrialsLoop.thisTrialN,PracticeTrialsLoop.thisN,PracticeTrialsLoop.thisIndex,WelcomeText.started,WelcomeText.stopped,DepressionQuestionnaire.index,DepressionQuestionnaire.itemText,DepressionQuestionnaire.type,DepressionQuestionnaire.response,DepressionQuestionnaire.rt,button.started,button.stopped,button.numClicks,button.timesOn,button.timesOff,instructionsText.started,instructionsText.stopped,nextScreen.keys,nextScreen.rt,nextScreen.started,nextScreen.stopped,hasPeriphery.started,hasPeriphery.stopped,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,noPeriphery.started,noPeriphery.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,8.94613009999739,None,Sadness,test,radio,None,None,,,,,,,,,,,,,,,,,,,,,,dfas,001,2021_Jul_08_1351,UniformityIllusion,2021.1.4,60.165068880904144,
,,,,,,,,,,,11.012412099997164,None,1,[0.900654700002633],[0.900659299994004],11.880374499989557,None,space,3.8750319999962812,11.880374499989557,None,,,,,,,,,,,dfas,001,2021_Jul_08_1351,UniformityIllusion,2021.1.4,60.165068880904144,
0,0,0,0,,,,,,,,,,,,,,,,,,,15.895348999998532,25.94415260000096,15.895348999998532,None,space,11.709759900011704,15.895348999998532,None,15.895348999998532,25.94415260000096,dfas,001,2021_Jul_08_1351,UniformityIllusion,2021.1.4,60.165068880904144,
