startImage,endImage,AB,PracticeTrialsLoop.thisRepN,PracticeTrialsLoop.thisTrialN,PracticeTrialsLoop.thisN,PracticeTrialsLoop.thisIndex,WelcomeText.started,WelcomeText.stopped,DepressionQuestionnaire.index,DepressionQuestionnaire.itemText,DepressionQuestionnaire.type,DepressionQuestionnaire.Scoring,DepressionQuestionnaire.response,DepressionQuestionnaire.rt,button.started,button.stopped,button.numClicks,button.timesOn,button.timesOff,instructionsText.started,instructionsText.stopped,nextScreen.keys,nextScreen.rt,nextScreen.started,nextScreen.stopped,stimulusInterval,hasPeriphery.started,hasPeriphery.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,noPeriphery.started,noPeriphery.stopped,blank_screen.started,blank_screen.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,7.882480000029318,None,Sadness,Sadness,choice,"0,1,2,3",None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_27_1630,UniformityIllusion,2021.1.4,60.05277438848322,
,,,,,,,,,Pessimism,Pessimism,choice,"0,1,2,3",None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_27_1630,UniformityIllusion,2021.1.4,60.05277438848322,
,,,,,,,,,,,,,,,9.965789700043388,None,1,[0.7678579998901114],[0.7678638999350369],10.69954159995541,None,space,0.7814027999993414,10.69954159995541,None,,,,,,,,,,,,,,,001,2021_Jul_27_1630,UniformityIllusion,2021.1.4,60.05277438848322,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\1start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\1a.png,a,0,0,0,0,,,,,,,,,,,,,,,,,,,,3,11.732135499943979,None,space,3.876475700060837,11.732135499943979,None,11.732135499943979,None,11.732135499943979,12.031752799986862,11.732135499943979,None,,001,2021_Jul_27_1630,UniformityIllusion,2021.1.4,60.05277438848322,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\1start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\1b.png,b,0,1,1,1,,,,,,,,,,,,,,,,,,,,2,15.931735299993306,None,space,2.084653600002639,15.931735299993306,None,15.931735299993306,None,15.931735299993306,16.230847500031814,15.931735299993306,None,,001,2021_Jul_27_1630,UniformityIllusion,2021.1.4,60.05277438848322,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\2start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\2a.png,a,0,2,2,2,,,,,,,,,,,,,,,,,,,,2,18.347085100016557,None,space,5.582090599928051,18.347085100016557,None,18.347085100016557,None,18.347085100016557,18.581060099997558,18.347085100016557,None,,001,2021_Jul_27_1630,UniformityIllusion,2021.1.4,60.05277438848322,
,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
