startImage,endImage,AB,PracticeTrialsLoop.thisRepN,PracticeTrialsLoop.thisTrialN,PracticeTrialsLoop.thisN,PracticeTrialsLoop.thisIndex,TestTrialsLoop.thisRepN,TestTrialsLoop.thisTrialN,TestTrialsLoop.thisN,TestTrialsLoop.thisIndex,WelcomeText.started,WelcomeText.stopped,DepressionQuestionnaire.index,DepressionQuestionnaire.itemText,DepressionQuestionnaire.type,DepressionQuestionnaire.response,DepressionQuestionnaire.rt,button.started,button.stopped,button.numClicks,button.timesOn,button.timesOff,instructionsText.started,instructionsText.stopped,nextScreen.keys,nextScreen.rt,nextScreen.started,nextScreen.stopped,hasPeriphery.started,hasPeriphery.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,noPeriphery.started,noPeriphery.stopped,text.started,text.stopped,hasPeriphery_2.started,hasPeriphery_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,noPeriphery_2.started,noPeriphery_2.stopped,text_2.started,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\5start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\5b.png,b,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.84338580002077,None,space,0.39023099999758415,26.84338580002077,None,26.84338580002077,None,26.84338580002077,None,,001,2021_Jul_09_1315,UniformityIllusion,2021.1.4,60.30046515718843,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\6start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\6a.png,a,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.57677870002226,None,space,0.07305310000083409,27.57677870002226,None,27.57677870002226,None,27.57677870002226,None,,001,2021_Jul_09_1315,UniformityIllusion,2021.1.4,60.30046515718843,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\6start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\6b.png,b,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.975858300022082,None,space,0.13799529999960214,27.975858300022082,None,27.975858300022082,None,27.975858300022082,None,,001,2021_Jul_09_1315,UniformityIllusion,2021.1.4,60.30046515718843,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\7start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\7a.png,None,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.426161600014893,None,space,0.9518917000095826,28.426161600014893,None,28.426161600014893,None,28.426161600014893,None,,001,2021_Jul_09_1315,UniformityIllusion,2021.1.4,60.30046515718843,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\7start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\7b.png,None,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.75886570001603,None,space,1.067143499996746,29.75886570001603,None,29.75886570001603,None,29.75886570001603,None,,001,2021_Jul_09_1315,UniformityIllusion,2021.1.4,60.30046515718843,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\8start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\8a.png,None,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.14252029999625,None,space,1.0365051999979187,31.14252029999625,None,31.14252029999625,None,31.14252029999625,None,,001,2021_Jul_09_1315,UniformityIllusion,2021.1.4,60.30046515718843,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\8start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\8b.png,None,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.49149650000618,None,space,1.9027506000129506,32.49149650000618,None,32.49149650000618,None,32.49149650000618,None,,001,2021_Jul_09_1315,UniformityIllusion,2021.1.4,60.30046515718843,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\9start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\9a.png,None,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.725275900011184,None,space,2.6377352999988943,34.725275900011184,None,34.725275900011184,None,34.725275900011184,None,,001,2021_Jul_09_1315,UniformityIllusion,2021.1.4,60.30046515718843,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\9start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\9b.png,None,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.624482200015336,None,space,0.49040330000570975,37.624482200015336,None,37.624482200015336,None,37.624482200015336,None,,001,2021_Jul_09_1315,UniformityIllusion,2021.1.4,60.30046515718843,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\10start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\10a.png,None,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.40696890000254,None,space,0.3084227999788709,38.40696890000254,None,38.40696890000254,None,38.40696890000254,None,,001,2021_Jul_09_1315,UniformityIllusion,2021.1.4,60.30046515718843,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\10start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\10b.png,None,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.00789480001549,None,space,0.09919739997712895,39.00789480001549,None,39.00789480001549,None,39.00789480001549,None,,001,2021_Jul_09_1315,UniformityIllusion,2021.1.4,60.30046515718843,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\11start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\11a.png,None,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.50736390001839,None,space,0.1755373000050895,39.50736390001839,None,39.50736390001839,None,39.50736390001839,None,,001,2021_Jul_09_1315,UniformityIllusion,2021.1.4,60.30046515718843,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\11start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\11b.png,None,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.990961800009245,None,space,0.028838400001404807,39.990961800009245,None,39.990961800009245,None,39.990961800009245,None,,001,2021_Jul_09_1315,UniformityIllusion,2021.1.4,60.30046515718843,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\12start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\12a.png,None,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.27380630001426,None,space,0.11312769999494776,40.27380630001426,None,40.27380630001426,None,40.27380630001426,None,,001,2021_Jul_09_1315,UniformityIllusion,2021.1.4,60.30046515718843,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\12start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\12b.png,None,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.656354700011434,None,space,0.3385961000167299,40.656354700011434,None,40.656354700011434,None,40.656354700011434,None,,001,2021_Jul_09_1315,UniformityIllusion,2021.1.4,60.30046515718843,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\13start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\13a.png,None,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.389835200010566,None,space,0.18123900002683513,41.389835200010566,None,41.389835200010566,None,41.389835200010566,None,,001,2021_Jul_09_1315,UniformityIllusion,2021.1.4,60.30046515718843,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\13start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\13b.png,None,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.923526700004004,None,space,0.14386130002094433,41.923526700004004,None,41.923526700004004,None,41.923526700004004,None,,001,2021_Jul_09_1315,UniformityIllusion,2021.1.4,60.30046515718843,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\14start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\14a.png,None,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.42303840001114,None,space,0.09245190001092851,42.42303840001114,None,42.42303840001114,None,42.42303840001114,None,,001,2021_Jul_09_1315,UniformityIllusion,2021.1.4,60.30046515718843,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\14start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\14b.png,None,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.823339000024134,None,space,0.060291700006928295,42.823339000024134,None,42.823339000024134,None,42.823339000024134,None,,001,2021_Jul_09_1315,UniformityIllusion,2021.1.4,60.30046515718843,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\15start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\15a.png,None,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.18917350002448,None,space,0.07044460001634434,43.18917350002448,None,43.18917350002448,None,43.18917350002448,None,,001,2021_Jul_09_1315,UniformityIllusion,2021.1.4,60.30046515718843,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\15start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\15b.png,None,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.556885500001954,None,space,0.07875440001953393,43.556885500001954,None,43.556885500001954,None,43.556885500001954,None,,001,2021_Jul_09_1315,UniformityIllusion,2021.1.4,60.30046515718843,
