startImage,endImage,AB,PracticeTrialsLoop.thisRepN,PracticeTrialsLoop.thisTrialN,PracticeTrialsLoop.thisN,PracticeTrialsLoop.thisIndex,WelcomeText.started,WelcomeText.stopped,DepressionQuestionnaire.index,DepressionQuestionnaire.itemText,DepressionQuestionnaire.type,DepressionQuestionnaire.Scoring,DepressionQuestionnaire.response,DepressionQuestionnaire.rt,button.started,button.stopped,button.numClicks,button.timesOn,button.timesOff,instructionsText.started,instructionsText.stopped,nextScreen.keys,nextScreen.rt,nextScreen.started,nextScreen.stopped,stimulusInterval,hasPeriphery.started,hasPeriphery.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,noPeriphery.started,noPeriphery.stopped,blank_screen.started,blank_screen.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,10.993082000059076,None,Sadness,Sadness,choice,"0,1,2,3",None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_28_1104,UniformityIllusion,2021.1.4,60.42102581866997,
,,,,,,,,,Pessimism,Pessimism,choice,"0,1,2,3",None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_28_1104,UniformityIllusion,2021.1.4,60.42102581866997,
,,,,,,,,,,,,,,,13.075743600027636,None,1,[0.7328012000070885],[0.7328058000421152],13.77542820002418,None,space,0.6632046999875456,13.77542820002418,None,,,,,,,,,,,,,,,001,2021_Jul_28_1104,UniformityIllusion,2021.1.4,60.42102581866997,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\1start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\1a.png,a,0,0,0,0,,,,,,,,,,,,,,,,,,,,2,14.674774800078012,None,space,8.756795500055887,14.674774800078012,None,14.674774800078012,None,18.840959000051953,18.97457530000247,14.674774800078012,None,,001,2021_Jul_28_1104,UniformityIllusion,2021.1.4,60.42102581866997,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\1start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\1b.png,b,0,1,1,1,,,,,,,,,,,,,,,,,,,,2,23.756886000046507,33.787561000091955,space,11.468154199887067,23.756886000046507,None,23.756886000046507,33.787561000091955,27.839117800001986,27.972075500059873,23.756886000046507,None,,001,2021_Jul_28_1104,UniformityIllusion,2021.1.4,60.42102581866997,
,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
