PracticeTrialsLoop.thisRepN,PracticeTrialsLoop.thisTrialN,PracticeTrialsLoop.thisN,PracticeTrialsLoop.thisIndex,WelcomeText.started,WelcomeText.stopped,instructionsText.started,instructionsText.stopped,nextScreen.keys,nextScreen.rt,nextScreen.started,nextScreen.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,11.860622599953786,None,13.84362699999474,None,space,1.2123104999773204,13.84362699999474,None,s,001,2021_Jul_01_1034,UniformityIllusion,2021.1.4,59.94848026760211,
