startImage,midImage,endImage,AB,PracticeTrialsLoop.thisRepN,PracticeTrialsLoop.thisTrialN,PracticeTrialsLoop.thisN,PracticeTrialsLoop.thisIndex,TestTrialsLoop.thisRepN,TestTrialsLoop.thisTrialN,TestTrialsLoop.thisN,TestTrialsLoop.thisIndex,WelcomeText.started,WelcomeText.stopped,DepressionQuestionnaire.index,DepressionQuestionnaire.itemText,DepressionQuestionnaire.type,DepressionQuestionnaire.Scoring,DepressionQuestionnaire.response,DepressionQuestionnaire.rt,button.started,button.stopped,button.numClicks,button.timesOn,button.timesOff,instructionsText.started,instructionsText.stopped,nextScreen.keys,nextScreen.rt,nextScreen.started,nextScreen.stopped,stimulusInterval,hasPeriphery.started,hasPeriphery.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,noPeriphery.started,noPeriphery.stopped,final.started,final.stopped,blank_screen.started,blank_screen.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\13start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\13a.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\13b.png,None,,,,,0,1,1,19,,,,,,,,,,,,,,,,,,,,3,31.423012233332457,None,None,,31.423012233332457,None,31.423012233332457,None,None,None,None,None,31.423012233332457,None,,001,2021_Jul_29_1312,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\12start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\12a.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\12a.png,None,,,,,0,2,2,16,,,,,,,,,,,,,,,,,,,,3,31.689678899999127,None,None,,31.689678899999127,None,31.689678899999127,None,None,None,None,None,31.689678899999127,None,,001,2021_Jul_29_1312,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\15start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\15a.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\15b.png,None,,,,,0,3,3,23,,,,,,,,,,,,,,,,,,,,3,31.923012233332457,None,None,,31.923012233332457,None,31.923012233332457,None,None,None,None,None,31.923012233332457,None,,001,2021_Jul_29_1312,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\6start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\6a.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\6b.png,b,,,,,0,4,4,5,,,,,,,,,,,,,,,,,,,,3,32.15634556666579,None,None,,32.15634556666579,None,32.15634556666579,None,None,None,None,None,32.15634556666579,None,,001,2021_Jul_29_1312,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\10start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\10a.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\10b.png,None,,,,,0,5,5,13,,,,,,,,,,,,,,,,,,,,2,32.42301223333246,None,None,,32.42301223333246,None,32.42301223333246,None,None,None,None,None,32.42301223333246,None,,001,2021_Jul_29_1312,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\15start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\15a.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\15a.png,None,,,,,0,6,6,22,,,,,,,,,,,,,,,,,,,,3,32.68967889999912,None,None,,32.68967889999912,None,32.68967889999912,None,None,None,None,None,32.68967889999912,None,,001,2021_Jul_29_1312,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\9start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\9a.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\9a.png,None,,,,,0,7,7,10,,,,,,,,,,,,,,,,,,,,3,32.92301223333246,None,None,,32.92301223333246,None,32.92301223333246,None,None,None,None,None,32.92301223333246,None,,001,2021_Jul_29_1312,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\7start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\7a.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\7b.png,None,,,,,0,8,8,7,,,,,,,,,,,,,,,,,,,,2,33.18967889999912,None,None,,33.18967889999912,None,33.18967889999912,None,None,None,None,None,33.18967889999912,None,,001,2021_Jul_29_1312,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\13start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\13a.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\13a.png,None,,,,,0,9,9,18,,,,,,,,,,,,,,,,,,,,2,33.50634556666579,None,None,,33.50634556666579,None,33.50634556666579,None,None,None,None,None,33.50634556666579,None,,001,2021_Jul_29_1312,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\5start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\5a.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\5a.png,a,,,,,0,10,10,2,,,,,,,,,,,,,,,,,,,,2,33.83967889999912,None,None,,33.83967889999912,None,33.83967889999912,None,None,None,None,None,33.83967889999912,None,,001,2021_Jul_29_1312,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\5start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\5a.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\5b.png,b,,,,,0,11,11,3,,,,,,,,,,,,,,,,,,,,3,34.12301223333246,None,None,,34.12301223333246,None,34.12301223333246,None,None,None,None,None,34.12301223333246,None,,001,2021_Jul_29_1312,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\7start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\7a.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\7a.png,None,,,,,0,12,12,6,,,,,,,,,,,,,,,,,,,,2,34.40634556666579,None,None,,34.40634556666579,None,34.40634556666579,None,None,None,None,None,34.40634556666579,None,,001,2021_Jul_29_1312,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\11start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\11a.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\11b.png,None,,,,,0,13,13,15,,,,,,,,,,,,,,,,,,,,3,34.723012233332454,None,None,,34.723012233332454,None,34.723012233332454,None,None,None,None,None,34.723012233332454,None,,001,2021_Jul_29_1312,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\12start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\12a.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\12b.png,None,,,,,0,14,14,17,,,,,,,,,,,,,,,,,,,,3,34.98967889999913,None,None,,34.98967889999913,None,34.98967889999913,None,None,None,None,None,34.98967889999913,None,,001,2021_Jul_29_1312,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\14start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\14a.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\14a.png,None,,,,,0,15,15,20,,,,,,,,,,,,,,,,,,,,2,35.27301223333246,None,None,,35.27301223333246,None,35.27301223333246,None,None,None,None,None,35.27301223333246,None,,001,2021_Jul_29_1312,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\9start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\9a.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\9b.png,None,,,,,0,16,16,11,,,,,,,,,,,,,,,,,,,,3,35.52301223333246,None,None,,35.52301223333246,None,35.52301223333246,None,None,None,None,None,35.52301223333246,None,,001,2021_Jul_29_1312,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\8start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\8a.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\8b.png,None,,,,,0,17,17,9,,,,,,,,,,,,,,,,,,,,2,35.77301223333246,None,None,,35.77301223333246,None,35.77301223333246,None,None,None,None,None,35.77301223333246,None,,001,2021_Jul_29_1312,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\4start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\4a.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\4b.png,b,,,,,0,18,18,1,,,,,,,,,,,,,,,,,,,,3,36.00634556666579,None,None,,36.00634556666579,None,36.00634556666579,None,None,None,None,None,36.00634556666579,None,,001,2021_Jul_29_1312,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\4start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\4a.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\4a.png,a,,,,,0,19,19,0,,,,,,,,,,,,,,,,,,,,3,36.223012233332454,None,None,,36.223012233332454,None,36.223012233332454,None,None,None,None,None,36.223012233332454,None,,001,2021_Jul_29_1312,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\14start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\14a.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\14b.png,None,,,,,0,20,20,21,,,,,,,,,,,,,,,,,,,,2,36.473012233332454,None,None,,36.473012233332454,None,36.473012233332454,None,None,None,None,None,36.473012233332454,None,,001,2021_Jul_29_1312,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\8start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\8a.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\8a.png,None,,,,,0,21,21,8,,,,,,,,,,,,,,,,,,,,2,36.75634556666579,None,None,,36.75634556666579,None,36.75634556666579,None,None,None,None,None,36.75634556666579,None,,001,2021_Jul_29_1312,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\10start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\10a.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\10a.png,None,,,,,0,22,22,12,,,,,,,,,,,,,,,,,,,,2,37.039678899999124,None,None,,37.039678899999124,None,37.039678899999124,None,None,None,None,None,37.039678899999124,None,,001,2021_Jul_29_1312,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\11start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\11a.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\11a.png,None,,,,,0,23,23,14,,,,,,,,,,,,,,,,,,,,3,37.33967889999913,None,None,,37.33967889999913,None,37.33967889999913,None,None,None,None,None,37.33967889999913,None,,001,2021_Jul_29_1312,UniformityIllusion,2021.1.4,None,
